word,ambiguity_type,model,nbhd_mean_distance
tasteful,P,word2vec_recipe_10_HOM,0.22868897
stash,P,word2vec_recipe_10_HOM,0.34894532
bout,P,word2vec_recipe_10_HOM,0.4371566
rage,P,word2vec_recipe_10_HOM,0.17634669
crisp,P,word2vec_recipe_10_HOM,0.458436
grow,P,word2vec_recipe_10_HOM,0.35782716
lair,P,word2vec_recipe_10_HOM,0.23042127
smudge,P,word2vec_recipe_10_HOM,0.2505733
virtue,P,word2vec_recipe_10_HOM,0.33727646
minimize,P,word2vec_recipe_10_HOM,0.36862168
tremble,P,word2vec_recipe_10_HOM,0.30789518
numerous,P,word2vec_recipe_10_HOM,0.35470727
spoil,P,word2vec_recipe_10_HOM,0.29595038
strand,H,word2vec_recipe_10_HOM,0.42552468
shabby,P,word2vec_recipe_10_HOM,0.18945171
notion,P,word2vec_recipe_10_HOM,0.11553329
shady,P,word2vec_recipe_10_HOM,0.27375844
porcelain,P,word2vec_recipe_10_HOM,0.37126803
leak,P,word2vec_recipe_10_HOM,0.42387772
untouched,P,word2vec_recipe_10_HOM,0.44104385
cluck,P,word2vec_recipe_10_HOM,0.17675039
badge,P,word2vec_recipe_10_HOM,0.18891
rag,H,word2vec_recipe_10_HOM,0.43566635
agency,P,word2vec_recipe_10_HOM,0.13817091
kicker,P,word2vec_recipe_10_HOM,0.22690873
impossible,P,word2vec_recipe_10_HOM,0.43759757
splinter,P,word2vec_recipe_10_HOM,0.24913567
submission,P,word2vec_recipe_10_HOM,0.2186906
brighten,P,word2vec_recipe_10_HOM,0.38341603
character,P,word2vec_recipe_10_HOM,0.31069085
brink,P,word2vec_recipe_10_HOM,0.2728421
conscious,P,word2vec_recipe_10_HOM,0.23726529
cello,M,word2vec_recipe_10_HOM,0.26006627
hydrogen,M,word2vec_recipe_10_HOM,0.29331675
device,P,word2vec_recipe_10_HOM,0.3903302
seed,P,word2vec_recipe_10_HOM,0.43119964
feature,P,word2vec_recipe_10_HOM,0.31475094
infrared,P,word2vec_recipe_10_HOM,0.26816106
hammock,M,word2vec_recipe_10_HOM,0.21362333
boom,H,word2vec_recipe_10_HOM,0.31429335
dispense,P,word2vec_recipe_10_HOM,0.37160298
sever,P,word2vec_recipe_10_HOM,0.3596525
